,sector_economico_1,sector_economico_2,ta,Año
4706,4.0,41.0,104879.46537755644,2021-05-31
4707,4.0,41.0,104842.9876534916,2021-06-30
4708,4.0,41.0,104774.23816792943,2021-07-31
4709,4.0,41.0,104784.1449109324,2021-08-31
4710,4.0,41.0,104816.63887297688,2021-09-30
4711,4.0,41.0,104853.73725326952,2021-10-31
4712,4.0,41.0,104886.5815343833,2021-11-30
4713,4.0,41.0,104655.932303784,2021-12-31
4714,4.0,41.0,104499.18512445966,2022-01-31
4715,4.0,41.0,104361.92741094052,2022-02-28
4716,4.0,41.0,104259.34710215133,2022-03-31
4717,4.0,41.0,104168.58263956168,2022-04-30
4718,4.0,41.0,104161.43336291327,2022-05-31
4719,4.0,41.0,104196.2069727919,2022-06-30
4720,4.0,41.0,104301.65668225892,2022-07-31
4721,4.0,41.0,104469.00432049812,2022-08-31
4722,4.0,41.0,104633.75414047737,2022-09-30
4723,4.0,41.0,105014.88938462414,2022-10-31
4724,4.0,41.0,105443.89399359812,2022-11-30
4725,4.0,41.0,105604.94007719822,2022-12-31
4726,4.0,41.0,105894.2342406483,2023-01-31
4727,4.0,41.0,106218.89114728796,2023-02-28
4728,4.0,41.0,106512.68734948427,2023-03-31
4729,4.0,41.0,106757.99204325576,2023-04-30
4730,4.0,41.0,107027.4923747868,2023-05-31
4731,4.0,41.0,107331.13852583736,2023-06-30
4732,4.0,41.0,107618.42442059414,2023-07-31
4733,4.0,42.0,15242.0,2010-02-28
4734,4.0,42.0,15242.000000000002,2010-03-31
4735,4.0,42.0,15249.41666666667,2010-04-30
4736,4.0,42.0,15257.065972222224,2010-05-31
4737,4.0,42.0,15276.8548900463,2010-06-30
4738,4.0,42.0,15310.319269627704,2010-07-31
4739,4.0,42.0,15350.514300059884,2010-08-31
4740,4.0,42.0,15394.201204224057,2010-09-30
4741,4.0,42.0,15446.151154048051,2010-10-31
4742,4.0,42.0,15508.603189296053,2010-11-30
4743,4.0,42.0,15573.41138974205,2010-12-31
4744,4.0,42.0,15633.644248502798,2011-01-31
4745,4.0,42.0,15702.534071481849,2011-02-28
4746,4.0,42.0,15763.63681850344,2011-03-31
4747,4.0,42.0,15820.735284399128,2011-04-30
4748,4.0,42.0,15887.579647549164,2011-05-31
4749,4.0,42.0,15965.263828901285,2011-06-30
4750,4.0,42.0,16027.419502697065,2011-07-31
4751,4.0,42.0,16092.943690084689,2011-08-31
4752,4.0,42.0,16170.737702997823,2011-09-30
4753,4.0,42.0,16257.123632039582,2011-10-31
4754,4.0,42.0,16339.701814037931,2011-11-30
4755,4.0,42.0,16397.08923845302,2011-12-31
4756,4.0,42.0,16448.04385351748,2012-01-31
4757,4.0,42.0,16527.12535962092,2012-02-29
4758,4.0,42.0,16608.870136303383,2012-03-31
4759,4.0,42.0,16689.91721395741,2012-04-30
4760,4.0,42.0,16792.920663375855,2012-05-31
4761,4.0,42.0,16900.75730240186,2012-06-30
4762,4.0,42.0,17014.975748135115,2012-07-31
4763,4.0,42.0,17146.976758629487,2012-08-31
4764,4.0,42.0,17277.394393686594,2012-09-30
4765,4.0,42.0,17441.419627282987,2012-10-31
4766,4.0,42.0,17589.360476146197,2012-11-30
4767,4.0,42.0,17714.09545630677,2012-12-31
4768,4.0,42.0,17827.42481229399,2013-01-31
4769,4.0,42.0,17953.407111781744,2013-02-28
4770,4.0,42.0,18073.76514879084,2013-03-31
4771,4.0,42.0,18212.94160092456,2013-04-30
4772,4.0,42.0,18371.777367552702,2013-05-31
4773,4.0,42.0,18539.53664390467,2013-06-30
4774,4.0,42.0,18687.055950408645,2013-07-31
4775,4.0,42.0,18835.428619141618,2013-08-31
4776,4.0,42.0,18977.327426677384,2013-09-30
4777,4.0,42.0,19133.48045056583,2013-10-31
4778,4.0,42.0,19278.460431792253,2013-11-30
4779,4.0,42.0,19421.98291380091,2013-12-31
4780,4.0,42.0,19549.733625725876,2014-01-31
4781,4.0,42.0,19676.28639132063,2014-02-28
4782,4.0,42.0,19796.149458348937,2014-03-31
4783,4.0,42.0,19922.934897584397,2014-04-30
4784,4.0,42.0,20048.479276851715,2014-05-31
4785,4.0,42.0,20174.792640316227,2014-06-30
4786,4.0,42.0,20311.96794696972,2014-07-31
4787,4.0,42.0,20447.219282512648,2014-08-31
4788,4.0,42.0,20603.418479074626,2014-09-30
4789,4.0,42.0,20768.19270911318,2014-10-31
4790,4.0,42.0,20933.726346233467,2014-11-30
4791,4.0,42.0,21061.23774847374,2014-12-31
4792,4.0,42.0,21194.894508954003,2015-01-31
4793,4.0,42.0,21354.857237747587,2015-02-28
4794,4.0,42.0,21532.446519508103,2015-03-31
4795,4.0,42.0,21709.636247861938,2015-04-30
4796,4.0,42.0,21890.40140420102,2015-05-31
4797,4.0,42.0,22104.718012359313,2015-06-30
4798,4.0,42.0,22320.729761844344,2015-07-31
4799,4.0,42.0,22560.44935510083,2015-08-31
4800,4.0,42.0,22787.2222986383,2015-09-30
4801,4.0,42.0,23006.713036195037,2015-10-31
4802,4.0,42.0,23226.141659686913,2015-11-30
4803,4.0,42.0,23437.51075719996,2015-12-31
4804,4.0,42.0,23637.739475649963,2016-01-31
4805,4.0,42.0,23856.333664164547,2016-02-29
4806,4.0,42.0,24076.069761491024,2016-03-31
4807,4.0,42.0,24293.233521428898,2016-04-30
4808,4.0,42.0,24516.22379136936,2016-05-31
4809,4.0,42.0,24731.047800062304,2016-06-30
4810,4.0,42.0,24920.920808393043,2016-07-31
4811,4.0,42.0,25106.882441376667,2016-08-31
4812,4.0,42.0,25299.179006319308,2016-09-30
4813,4.0,42.0,25494.754881056004,2016-10-31
4814,4.0,42.0,25721.681761012005,2016-11-30
4815,4.0,42.0,25898.69502096984,2016-12-31
4816,4.0,42.0,26099.6243950961,2017-01-31
4817,4.0,42.0,26337.26504530043,2017-02-28
4818,4.0,42.0,26596.46233507958,2017-03-31
4819,4.0,42.0,26829.651404451262,2017-04-30
4820,4.0,42.0,27055.749262599133,2017-05-31
4821,4.0,42.0,27282.13470999083,2017-06-30
4822,4.0,42.0,27527.21243040788,2017-07-31
4823,4.0,42.0,27793.995245807557,2017-08-31
4824,4.0,42.0,28066.537110565576,2017-09-30
4825,4.0,42.0,28365.84806429201,2017-10-31
4826,4.0,42.0,28683.104394946513,2017-11-30
4827,4.0,42.0,28967.975045157076,2017-12-31
4828,4.0,42.0,29240.80941827553,2018-01-31
4829,4.0,42.0,29523.359025847385,2018-02-28
4830,4.0,42.0,29776.05239977041,2018-03-31
4831,4.0,42.0,30078.425216446645,2018-04-30
4832,4.0,42.0,30367.7824990947,2018-05-31
4833,4.0,42.0,30646.54156163242,2018-06-30
4834,4.0,42.0,30915.102329897734,2018-07-31
4835,4.0,42.0,31141.556399485333,2018-08-31
4836,4.0,42.0,31381.24154950678,2018-09-30
4837,4.0,42.0,31599.148151610665,2018-10-31
4838,4.0,42.0,31790.72531196022,2018-11-30
4839,4.0,42.0,31935.820090628546,2018-12-31
4840,4.0,42.0,32092.66092018569,2019-01-31
4841,4.0,42.0,32257.67504851129,2019-02-28
4842,4.0,42.0,32417.980254823316,2019-03-31
4843,4.0,42.0,32590.52274420568,2019-04-30
4844,4.0,42.0,32758.04262986378,2019-05-31
4845,4.0,42.0,32946.20752028612,2019-06-30
4846,4.0,42.0,33111.40720694087,2019-07-31
4847,4.0,42.0,33285.80690665167,2019-08-31
4848,4.0,42.0,33448.52328554119,2019-09-30
4849,4.0,42.0,33626.33481531031,2019-10-31
4850,4.0,42.0,33782.612531339044,2019-11-30
4851,4.0,42.0,33882.67034253325,2019-12-31
4852,4.0,42.0,34014.39241159437,2020-01-31
4853,4.0,42.0,34164.3343944446,2020-02-29
4854,4.0,42.0,34301.23712800941,2020-03-31
4855,4.0,42.0,34367.06058100901,2020-04-30
4856,4.0,42.0,34438.808056800306,2020-05-31
4857,4.0,42.0,34540.35772110029,2020-06-30
4858,4.0,42.0,34630.92614938778,2020-07-31
4859,4.0,42.0,34710.59589316329,2020-08-31
4860,4.0,42.0,34780.11273094815,2020-09-30
4861,4.0,42.0,34871.441367158644,2020-10-31
4862,4.0,42.0,34974.5063101937,2020-11-30
4863,4.0,42.0,35037.401880602294,2020-12-31
4864,4.0,42.0,35099.5101355772,2021-01-31
4865,4.0,42.0,35158.90554659482,2021-02-28
4866,4.0,42.0,35218.20114882004,2021-03-31
4867,4.0,42.0,35263.776100952535,2021-04-30
4868,4.0,42.0,35326.493763412844,2021-05-31
4869,4.0,42.0,35392.93152327064,2021-06-30
4870,4.0,42.0,35344.47604313437,2021-07-31
4871,4.0,42.0,35313.081208003765,2021-08-31
4872,4.0,42.0,35310.36949100361,2021-09-30
4873,4.0,42.0,35333.18742887846,2021-10-31
4874,4.0,42.0,35368.51295267519,2021-11-30
4875,4.0,42.0,35361.324912980395,2021-12-31
4876,4.0,42.0,35337.68637493955,2022-01-31
4877,4.0,42.0,35331.241109317074,2022-02-28
4878,4.0,42.0,35335.93939642887,2022-03-31
4879,4.0,42.0,35324.19192157767,2022-04-30
4880,4.0,42.0,35330.058924845274,2022-05-31
4881,4.0,42.0,35340.931469643394,2022-06-30
4882,4.0,42.0,35352.35099174159,2022-07-31
4883,4.0,42.0,35392.79470041902,2022-08-31
4884,4.0,42.0,35448.92825456823,2022-09-30
4885,4.0,42.0,35505.22291062789,2022-10-31
4886,4.0,42.0,35559.88028935173,2022-11-30
4887,4.0,42.0,35579.760277295405,2022-12-31
4888,4.0,42.0,35608.895265741434,2023-01-31
4889,4.0,42.0,35663.23296300221,2023-02-28
4890,4.0,42.0,35708.05658954378,2023-03-31
4891,4.0,42.0,35769.67923164613,2023-04-30
4892,4.0,42.0,35859.52593032754,2023-05-31
4893,4.0,42.0,35970.96234989723,2023-06-30
4894,4.0,42.0,36098.380585318184,2023-07-31
4895,5.0,50.0,5751.0,2010-02-28
4896,5.0,50.0,5751.0,2010-03-31
4897,5.0,50.0,5753.833333333333,2010-04-30
4898,5.0,50.0,5759.29861111111,2010-05-31
4899,5.0,50.0,5766.077835648148,2010-06-30
4900,5.0,50.0,5775.782925829475,2010-07-31
4901,5.0,50.0,5768.125303919914,2010-08-31
4902,5.0,50.0,5759.24508292325,2010-09-30
4903,5.0,50.0,5753.651537801448,2010-10-31
4904,5.0,50.0,5740.9993903930545,2010-11-30
4905,5.0,50.0,5741.249415793343,2010-12-31
4906,5.0,50.0,5731.614023468621,2011-01-31
4907,5.0,50.0,5721.380105824095,2011-02-28
4908,5.0,50.0,5710.739268081425,2011-03-31
4909,5.0,50.0,5704.625131911365,2011-04-30
4910,5.0,50.0,5693.390751415059,2011-05-31
4911,5.0,50.0,5683.374470106098,2011-06-30
4912,5.0,50.0,5681.358867185011,2011-07-31
4913,5.0,50.0,5675.218914385636,2011-08-31
4914,5.0,50.0,5667.418126286235,2011-09-30
4915,5.0,50.0,5664.275704357642,2011-10-31
4916,5.0,50.0,5655.305883342741,2011-11-30
4917,5.0,50.0,5655.251471536793,2011-12-31
4918,5.0,50.0,5642.740993556094,2012-01-31
4919,5.0,50.0,5630.793452157924,2012-02-29
4920,5.0,50.0,5622.3853916513435,2012-03-31
4921,5.0,50.0,5617.744333665871,2012-04-30
4922,5.0,50.0,5613.629986429793,2012-05-31
4923,5.0,50.0,5606.145403661885,2012-06-30
4924,5.0,50.0,5603.097678509307,2012-07-31
4925,5.0,50.0,5595.510275238086,2012-08-31
4926,5.0,50.0,5587.572347103166,2012-09-30
4927,5.0,50.0,5581.006832640534,2012-10-31
4928,5.0,50.0,5573.589881280513,2012-11-30
4929,5.0,50.0,5573.315302893824,2012-12-31
4930,5.0,50.0,5565.552165273248,2013-01-31
4931,5.0,50.0,5558.279158386863,2013-02-28
4932,5.0,50.0,5555.934193454077,2013-03-31
4933,5.0,50.0,5549.936935393491,2013-04-30
4934,5.0,50.0,5548.356229752096,2013-05-31
4935,5.0,50.0,5543.674720179092,2013-06-30
4936,5.0,50.0,5543.104940171631,2013-07-31
4937,5.0,50.0,5538.267234331147,2013-08-31
4938,5.0,50.0,5529.881099567349,2013-09-30
4939,5.0,50.0,5523.094387085377,2013-10-31
4940,5.0,50.0,5517.9654542901535,2013-11-30
4941,5.0,50.0,5522.966893694731,2013-12-31
4942,5.0,50.0,5516.093273124117,2014-01-31
4943,5.0,50.0,5511.256053410612,2014-02-28
4944,5.0,50.0,5504.453717851837,2014-03-31
4945,5.0,50.0,5502.268146274678,2014-04-30
4946,5.0,50.0,5500.256973513233,2014-05-31
4947,5.0,50.0,5495.121266283515,2014-06-30
4948,5.0,50.0,5498.074546855036,2014-07-31
4949,5.0,50.0,5492.488107402743,2014-08-31
4950,5.0,50.0,5496.134436260962,2014-09-30
4951,5.0,50.0,5498.6705014167555,2014-10-31
4952,5.0,50.0,5497.809230524391,2014-11-30
4953,5.0,50.0,5506.192179252541,2014-12-31
4954,5.0,50.0,5502.850838450351,2015-01-31
4955,5.0,50.0,5492.48205351492,2015-02-28
4956,5.0,50.0,5486.461967951798,2015-03-31
4957,5.0,50.0,5481.44271928714,2015-04-30
4958,5.0,50.0,5474.799272650176,2015-05-31
4959,5.0,50.0,5469.09930295642,2015-06-30
4960,5.0,50.0,5466.553498666569,2015-07-31
4961,5.0,50.0,5454.072102888796,2015-08-31
4962,5.0,50.0,5442.9857652684295,2015-09-30
4963,5.0,50.0,5429.361358382245,2015-10-31
4964,5.0,50.0,5418.971301782985,2015-11-30
4965,5.0,50.0,5416.014164208695,2015-12-31
4966,5.0,50.0,5406.055240699999,2016-01-31
4967,5.0,50.0,5396.927939004166,2016-02-29
4968,5.0,50.0,5394.889274878992,2016-03-31
4969,5.0,50.0,5389.560555092367,2016-04-30
4970,5.0,50.0,5384.662198630186,2016-05-31
4971,5.0,50.0,5381.3012736872615,2016-06-30
4972,5.0,50.0,5380.497053950293,2016-07-31
4973,5.0,50.0,5377.226343369031,2016-08-31
4974,5.0,50.0,5376.675245728656,2016-09-30
4975,5.0,50.0,5374.772110489962,2016-10-31
4976,5.0,50.0,5375.323272552881,2016-11-30
4977,5.0,50.0,5376.9764695298445,2016-12-31
4978,5.0,50.0,5372.435783299435,2017-01-31
4979,5.0,50.0,5367.0426256619585,2017-02-28
4980,5.0,50.0,5360.749182926043,2017-03-31
4981,5.0,50.0,5353.342966970791,2017-04-30
4982,5.0,50.0,5344.078676680342,2017-05-31
4983,5.0,50.0,5335.742065151994,2017-06-30
4984,5.0,50.0,5329.2528124373275,2017-07-31
4985,5.0,50.0,5321.2422785857725,2017-08-31
4986,5.0,50.0,5314.398850311365,2017-09-30
4987,5.0,50.0,5310.132231548392,2017-10-31
4988,5.0,50.0,5305.126721900543,2017-11-30
4989,5.0,50.0,5301.03810848802,2017-12-31
4990,5.0,50.0,5295.911520634353,2018-01-31
4991,5.0,50.0,5292.706873941255,2018-02-28
4992,5.0,50.0,5291.844087527037,2018-03-31
4993,5.0,50.0,5288.3505838800775,2018-04-30
4994,5.0,50.0,5291.460976218407,2018-05-31
4995,5.0,50.0,5299.650102209307,2018-06-30
4996,5.0,50.0,5310.581347950586,2018-07-31
4997,5.0,50.0,5322.932125119311,2018-08-31
4998,5.0,50.0,5331.059953239341,2018-09-30
4999,5.0,50.0,5340.557455187702,2018-10-31
5000,5.0,50.0,5351.575894554881,2018-11-30
5001,5.0,50.0,5363.135232281762,2018-12-31
5002,5.0,50.0,5371.587930936689,2019-01-31
5003,5.0,50.0,5380.980100480993,2019-02-28
5004,5.0,50.0,5389.439262960953,2019-03-31
5005,5.0,50.0,5401.29596033758,2019-04-30
5006,5.0,50.0,5414.658628656848,2019-05-31
5007,5.0,50.0,5425.631185796146,2019-06-30
5008,5.0,50.0,5438.604886387974,2019-07-31
5009,5.0,50.0,5448.913016121809,2019-08-31
5010,5.0,50.0,5458.3749737834005,2019-09-30
5011,5.0,50.0,5472.359349875759,2019-10-31
5012,5.0,50.0,5482.136043630936,2019-11-30
5013,5.0,50.0,5493.42204181298,2019-12-31
5014,5.0,50.0,5498.9877900707725,2020-01-31
5015,5.0,50.0,5503.404965484491,2020-02-29
5016,5.0,50.0,5509.054758589304,2020-03-31
5017,5.0,50.0,5508.8024769814165,2020-04-30
5018,5.0,50.0,5505.769040440524,2020-05-31
5019,5.0,50.0,5504.695330422169,2020-06-30
5020,5.0,50.0,5505.583024987912,2020-07-31
5021,5.0,50.0,5506.058732280082,2020-08-31
5022,5.0,50.0,5507.139618435079,2020-09-30
5023,5.0,50.0,5507.508801000284,2020-10-31
5024,5.0,50.0,5510.945934291939,2020-11-30
5025,5.0,50.0,5515.656520363108,2020-12-31
5026,5.0,50.0,5522.712498681312,2021-01-31
5027,5.0,50.0,5528.182811236257,2021-02-28
5028,5.0,50.0,5533.300194101414,2021-03-31
5029,5.0,50.0,5535.079352680521,2021-04-30
5030,5.0,50.0,5537.1177129855,2021-05-31
5031,5.0,50.0,5541.654474944437,2021-06-30
5032,5.0,50.0,5536.293871821753,2021-07-31
5033,5.0,50.0,5532.823293829179,2021-08-31
5034,5.0,50.0,5526.955656586298,2021-09-30
5035,5.0,50.0,5519.915837561869,2021-10-31
5036,5.0,50.0,5511.961010996792,2021-11-30
5037,5.0,50.0,5505.379302205259,2021-12-31
5038,5.0,50.0,5498.738497946706,2022-01-31
5039,5.0,50.0,5494.04106053226,2022-02-28
5040,5.0,50.0,5488.456016343416,2022-03-31
5041,5.0,50.0,5481.895348995774,2022-04-30
5042,5.0,50.0,5475.608042787617,2022-05-31
5043,5.0,50.0,5473.416041004799,2022-06-30
5044,5.0,50.0,5471.023705962933,2022-07-31
5045,5.0,50.0,5469.606051547811,2022-08-31
5046,5.0,50.0,5466.455799399986,2022-09-30
5047,5.0,50.0,5465.478474424987,2022-10-31
5048,5.0,50.0,5467.583537990613,2022-11-30
5049,5.0,50.0,5470.267557241004,2022-12-31
5050,5.0,50.0,5472.25640902263,2023-01-31
5051,5.0,50.0,5475.7040586466865,2023-02-28
5052,5.0,50.0,5480.091389536408,2023-03-31
5053,5.0,50.0,5482.920914972392,2023-04-30
5054,5.0,50.0,5486.090876848542,2023-05-31
5055,5.0,50.0,5489.337090313186,2023-06-30
5056,5.0,50.0,5494.489711550137,2023-07-31
5057,5.0,51.0,3756.0,2010-02-28
5058,5.0,51.0,3756.0,2010-03-31
5059,5.0,51.0,3757.5,2010-04-30
5060,5.0,51.0,3756.8125,2010-05-31
5061,5.0,51.0,3757.4453125,2010-06-30
5062,5.0,51.0,3755.343424479167,2010-07-31
5063,5.0,51.0,3754.745781792535,2010-08-31
5064,5.0,51.0,3751.923040884513,2010-09-30
5065,5.0,51.0,3748.842914180992,2010-10-31
5066,5.0,51.0,3744.8911260901177,2010-11-30
5067,5.0,51.0,3737.353995836362,2010-12-31
5068,5.0,51.0,3734.214246009848,2011-01-31
5069,5.0,51.0,3732.996985759438,2011-02-28
5070,5.0,51.0,3731.1221113527945,2011-03-31
5071,5.0,51.0,3732.8670233797616,2011-04-30
5072,5.0,51.0,3734.4142307389384,2011-05-31
5073,5.0,51.0,3734.063637791483,2011-06-30
5074,5.0,51.0,3730.977652883505,2011-07-31
5075,5.0,51.0,3728.7285840133586,2011-08-31
5076,5.0,51.0,3726.239893012802,2011-09-30
5077,5.0,51.0,3722.104897470602,2011-10-31
5078,5.0,51.0,3717.9338600759934,2011-11-30
5079,5.0,51.0,3710.3949492394936,2011-12-31
5080,5.0,51.0,3707.586826354515,2012-01-31
5081,5.0,51.0,3706.145708589743,2012-02-29
5082,5.0,51.0,3705.681304065171,2012-03-31
5083,5.0,51.0,3705.3612497291224,2012-04-30
5084,5.0,51.0,3703.637864323742,2012-05-31
5085,5.0,51.0,3704.569619976919,2012-06-30
5086,5.0,51.0,3702.837552477881,2012-07-31
5087,5.0,51.0,3702.8859877913033,2012-08-31
5088,5.0,51.0,3701.307404966666,2012-09-30
5089,5.0,51.0,3698.711263093055,2012-10-31
5090,5.0,51.0,3698.0982937975114,2012-11-30
5091,5.0,51.0,3697.302531555949,2012-12-31
5092,5.0,51.0,3698.248259407784,2013-01-31
5093,5.0,51.0,3700.571248599126,2013-02-28
5094,5.0,51.0,3699.5057799074966,2013-03-31
5095,5.0,51.0,3702.276372411351,2013-04-30
5096,5.0,51.0,3703.9315235608783,2013-05-31
5097,5.0,51.0,3705.434376745842,2013-06-30
5098,5.0,51.0,3705.4996110480993,2013-07-31
5099,5.0,51.0,3707.312127254429,2013-08-31
5100,5.0,51.0,3712.590788618827,2013-09-30
5101,5.0,51.0,3713.77450575971,2013-10-31
5102,5.0,51.0,3714.992234686389,2013-11-30
5103,5.0,51.0,3715.65922490779,2013-12-31
5104,5.0,51.0,3718.7567572032985,2014-01-31
5105,5.0,51.0,3724.350225653161,2014-02-28
5106,5.0,51.0,3730.418966250946,2014-03-31
5107,5.0,51.0,3736.484842657157,2014-04-30
5108,5.0,51.0,3741.3396408797753,2014-05-31
5109,5.0,51.0,3745.8254891764514,2014-06-30
5110,5.0,51.0,3750.707760460766,2014-07-31
5111,5.0,51.0,3755.928270441568,2014-08-31
5112,5.0,51.0,3758.6395925065026,2014-09-30
5113,5.0,51.0,3761.237942818732,2014-10-31
5114,5.0,51.0,3765.6863618679513,2014-11-30
5115,5.0,51.0,3769.1577634567866,2014-12-31
5116,5.0,51.0,3774.859523312754,2015-01-31
5117,5.0,51.0,3782.865376508056,2015-02-28
5118,5.0,51.0,3793.62098582022,2015-03-31
5119,5.0,51.0,3803.720111411045,2015-04-30
5120,5.0,51.0,3813.0651067689178,2015-05-31
5121,5.0,51.0,3822.479060653546,2015-06-30
5122,5.0,51.0,3831.2090997929818,2015-07-31
5123,5.0,51.0,3839.783720634942,2015-08-31
5124,5.0,51.0,3843.667732275152,2015-09-30
5125,5.0,51.0,3847.306576763687,2015-10-31
5126,5.0,51.0,3851.418802731867,2015-11-30
5127,5.0,51.0,3856.8180192847058,2015-12-31
5128,5.0,51.0,3861.783935147843,2016-01-31
5129,5.0,51.0,3869.334604516683,2016-02-29
5130,5.0,51.0,3878.153995995154,2016-03-31
5131,5.0,51.0,3884.3559128286897,2016-04-30
5132,5.0,51.0,3886.3410831274946,2016-05-31
5133,5.0,51.0,3888.326871330515,2016-06-30
5134,5.0,51.0,3889.979918358411,2016-07-31
5135,5.0,51.0,3891.897421760144,2016-08-31
5136,5.0,51.0,3891.526695853471,2016-09-30
5137,5.0,51.0,3892.6297501929103,2016-10-31
5138,5.0,51.0,3891.478510601539,2016-11-30
5139,5.0,51.0,3892.4169059931414,2016-12-31
5140,5.0,51.0,3894.5245349100937,2017-01-31
5141,5.0,51.0,3898.50267928884,2017-02-28
5142,5.0,51.0,3904.7317343184714,2017-03-31
5143,5.0,51.0,3910.284578721869,2017-04-30
5144,5.0,51.0,3914.8143879417903,2017-05-31
5145,5.0,51.0,3919.780455110883,2017-06-30
5146,5.0,51.0,3924.9979361479295,2017-07-31
5147,5.0,51.0,3929.414688808433,2017-08-31
5148,5.0,51.0,3930.2724101080817,2017-09-30
5149,5.0,51.0,3932.0527263535782,2017-10-31
5150,5.0,51.0,3931.133862755512,2017-11-30
5151,5.0,51.0,3933.461618474033,2017-12-31
5152,5.0,51.0,3935.609051037615,2018-01-31
5153,5.0,51.0,3939.6253405777143,2018-02-28
5154,5.0,51.0,3942.265951386976,2018-03-31
5155,5.0,51.0,3945.2132034125193,2018-04-30
5156,5.0,51.0,3947.5376532703312,2018-05-31
5157,5.0,51.0,3949.431917717401,2018-06-30
5158,5.0,51.0,3952.038921145843,2018-07-31
5159,5.0,51.0,3954.662299431433,2018-08-31
5160,5.0,51.0,3955.4680369551234,2018-09-30
5161,5.0,51.0,3955.1152020819936,2018-10-31
5162,5.0,51.0,3951.110401995244,2018-11-30
5163,5.0,51.0,3946.022468578776,2018-12-31
5164,5.0,51.0,3943.354865721327,2019-01-31
5165,5.0,51.0,3943.215079649605,2019-02-28
5166,5.0,51.0,3942.456117997538,2019-03-31
5167,5.0,51.0,3941.687113080974,2019-04-30
5168,5.0,51.0,3942.6584833692673,2019-05-31
5169,5.0,51.0,3943.6310465622146,2019-06-30
5170,5.0,51.0,3946.688086288789,2019-07-31
5171,5.0,51.0,3949.5760826934234,2019-08-31
5172,5.0,51.0,3950.427079247864,2019-09-30
5173,5.0,51.0,3950.867617612536,2019-10-31
5174,5.0,51.0,3949.998133545347,2019-11-30
5175,5.0,51.0,3949.748211314292,2019-12-31
5176,5.0,51.0,3963.00870250953,2020-01-31
5177,5.0,51.0,3979.0083399049663,2020-02-29
5178,5.0,51.0,3991.632992408926,2020-03-31
5179,5.0,51.0,4002.606617725221,2020-04-30
5180,5.0,51.0,4014.873008653337,2020-05-31
5181,5.0,51.0,4014.0032999594473,2020-06-30
5182,5.0,51.0,4026.044829127803,2020-07-31
5183,5.0,51.0,4037.501294580812,2020-08-31
5184,5.0,51.0,4051.730407306612,2020-09-30
5185,5.0,51.0,4065.616640335504,2020-10-31
5186,5.0,51.0,4078.132613654858,2020-11-30
5187,5.0,51.0,4089.877088085905,2020-12-31
5188,5.0,51.0,4098.9238760823255,2021-01-31
5189,5.0,51.0,4109.218714578896,2021-02-28
5190,5.0,51.0,4124.709601471442,2021-03-31
5191,5.0,51.0,4136.221701410132,2021-04-30
5192,5.0,51.0,4148.17079718471,2021-05-31
5193,5.0,51.0,4161.038680635347,2021-06-30
5194,5.0,51.0,4162.245402275541,2021-07-31
5195,5.0,51.0,4162.110177180727,2021-08-31
5196,5.0,51.0,4162.438919798196,2021-09-30
5197,5.0,51.0,4161.920631473272,2021-10-31
5198,5.0,51.0,4165.215605161886,2021-11-30
5199,5.0,51.0,4159.956621613474,2021-12-31
5200,5.0,51.0,4156.91676237958,2022-01-31
5201,5.0,51.0,4157.211897280431,2022-02-28
5202,5.0,51.0,4161.45306822708,2022-03-31
5203,5.0,51.0,4163.434190384285,2022-04-30
5204,5.0,51.0,4167.83276578494,2022-05-31
5205,5.0,51.0,4173.964733877235,2022-06-30
5206,5.0,51.0,4177.79953663235,2022-07-31
5207,5.0,51.0,4183.974555939336,2022-08-31
5208,5.0,51.0,4188.475616108531,2022-09-30
5209,5.0,51.0,4193.205798770676,2022-10-31
5210,5.0,51.0,4198.947223821898,2022-11-30
5211,5.0,51.0,4202.407756162652,2022-12-31
5212,5.0,51.0,4207.682432989208,2023-01-31
5213,5.0,51.0,4216.362331614658,2023-02-28
5214,5.0,51.0,4225.555567797381,2023-03-31
5215,5.0,51.0,4234.657419139156,2023-04-30
5216,5.0,51.0,4244.088360008358,2023-05-31
5217,5.0,51.0,4254.5846783413435,2023-06-30
5218,5.0,51.0,4263.768650077121,2023-07-31
5219,6.0,61.0,46121.0,2010-02-28
5220,6.0,61.0,46121.00000000001,2010-03-31
5221,6.0,61.0,46126.83333333334,2010-04-30
5222,6.0,61.0,46139.67361111112,2010-05-31
5223,6.0,61.0,46153.97887731482,2010-06-30
5224,6.0,61.0,46207.77142409337,2010-07-31
5225,6.0,61.0,46247.69761475615,2010-08-31
5226,6.0,61.0,46275.75188080798,2010-09-30
5227,6.0,61.0,46307.09555244098,2010-10-31
5228,6.0,61.0,46326.46657108927,2010-11-30
5229,6.0,61.0,46354.86379729389,2010-12-31
5230,6.0,61.0,46371.99447240664,2011-01-31
5231,6.0,61.0,46392.6613693897,2011-02-28
5232,6.0,61.0,46421.5088123318,2011-03-31
5233,6.0,61.0,46469.5709451513,2011-04-30
5234,6.0,61.0,46527.838822436664,2011-05-31
5235,6.0,61.0,46578.59553816847,2011-06-30
5236,6.0,61.0,46635.57072407812,2011-07-31
5237,6.0,61.0,46744.63027724154,2011-08-31
5238,6.0,61.0,46890.3540156898,2011-09-30
5239,6.0,61.0,47040.21426503606,2011-10-31
5240,6.0,61.0,47138.205337326224,2011-11-30
5241,6.0,61.0,47228.36344827097,2011-12-31
